mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__max_iter,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.35122013092041016,0.027401542663574217,0.776814089504624,0.7825906208518136,1,{'MLP__max_iter': 1},4,0.7623852093244053,0.761335924373557,0.7794850662258451,0.7807242296679996,0.7755970904520788,0.7884776482060234,0.7749568316539794,0.7885655618141387,0.7916523519214252,0.7938497401973497,0.004308359730320119,0.0008000254644364732,0.009385007602752269,0.011422524392124019
0.6570375919342041,0.02720155715942383,0.7615735210745478,0.7692083545951713,2,{'MLP__max_iter': 2},21,0.7746802912916184,0.7695596274722393,0.7516166347997384,0.760299789625645,0.755115155132207,0.758397032508371,0.7569401012876803,0.7816904090513829,0.7695178916751415,0.7760949143182186,0.006723465436627041,0.001469756036738429,0.00891334939396173,0.008939765052638682
1.2714727401733399,0.02760152816772461,0.7805660114894605,0.7976179109037493,4,{'MLP__max_iter': 4},1,0.7970216131981186,0.8006015180398651,0.7798997836417136,0.7984411030943586,0.784060772942741,0.8070985739407139,0.7760692062288765,0.8064889053418832,0.7657712047043699,0.7754594541019264,0.014705860312964609,0.00162491295704004,0.010222718997725434,0.011568528676590495
2.486742305755615,0.02780160903930664,0.7628463927260868,0.7837080800157633,8,{'MLP__max_iter': 8},20,0.7664648866447835,0.7753601492274905,0.7445789381444763,0.762030237401897,0.745819274781339,0.7681870839497756,0.7700316918832981,0.8047532193714881,0.7873494975787881,0.808209710128165,0.01631771844704541,0.0011661958093851675,0.016053919713145952,0.0190984077681077
4.979084873199463,0.027401542663574217,0.7781168169100211,0.8235829102080492,16,{'MLP__max_iter': 16},2,0.7825534751266914,0.8196869205249037,0.7870852365336571,0.828819480126282,0.7781502603299107,0.8356691507313021,0.7737839161060046,0.829783007749017,0.7690062493084134,0.8039559919087417,0.02889041902405563,0.0004899013824479931,0.006354213011225582,0.011066478586712633
9.938768482208252,0.028201532363891602,0.7776529382948328,0.8473795202315554,32,{'MLP__max_iter': 32},3,0.7904925769266596,0.8514681552166756,0.7817525915891308,0.8554810971239954,0.78986747462882,0.8597007674634688,0.7624835486486203,0.8369272582191155,0.7636590333068116,0.8333203231345215,0.023104474744476695,0.0017205343668500951,0.012302531017229548,0.01040265756165741
18.4600558757782,0.026601505279541016,0.7606401938032752,0.8743802104017051,64,{'MLP__max_iter': 64},22,0.772912084644456,0.8662801610036898,0.7610817177511159,0.8823694490619006,0.7557364418193042,0.8820137330199289,0.7722280130979079,0.8959569093579652,0.7412367412965472,0.8452807995650414,1.618712038619663,0.0004899403160383115,0.011709040581543519,0.01732073353569532
21.060404586791993,0.026801586151123047,0.7643011440380907,0.8785803108343577,128,{'MLP__max_iter': 128},5,0.772912084644456,0.8662801610036898,0.7877191542080397,0.9023735303237294,0.7675981230352894,0.8946666318527103,0.7520268064899923,0.8843004314266179,0.7412367412965472,0.8452807995650414,4.345720557237482,0.0007484556549795477,0.01622315862229047,0.02058036896558033
21.090806341171266,0.02740159034729004,0.7643011440380907,0.8785803108343577,256,{'MLP__max_iter': 256},5,0.772912084644456,0.8662801610036898,0.7877191542080397,0.9023735303237294,0.7675981230352894,0.8946666318527103,0.7520268064899923,0.8843004314266179,0.7412367412965472,0.8452807995650414,4.316016405562479,0.0008000612312197759,0.01622315862229047,0.02058036896558033
21.62163667678833,0.028601646423339844,0.7643011440380907,0.8785803108343577,512,{'MLP__max_iter': 512},5,0.772912084644456,0.8662801610036898,0.7877191542080397,0.9023735303237294,0.7675981230352894,0.8946666318527103,0.7520268064899923,0.8843004314266179,0.7412367412965472,0.8452807995650414,4.39240018306986,0.0020592593033521775,0.01622315862229047,0.02058036896558033
21.576234102249146,0.02740159034729004,0.7643011440380907,0.8785803108343577,1024,{'MLP__max_iter': 1024},5,0.772912084644456,0.8662801610036898,0.7877191542080397,0.9023735303237294,0.7675981230352894,0.8946666318527103,0.7520268064899923,0.8843004314266179,0.7412367412965472,0.8452807995650414,4.422177912139606,0.001019870262789951,0.01622315862229047,0.02058036896558033
21.604035663604737,0.02780160903930664,0.7643011440380907,0.8785803108343577,2048,{'MLP__max_iter': 2048},5,0.772912084644456,0.8662801610036898,0.7877191542080397,0.9023735303237294,0.7675981230352894,0.8946666318527103,0.7520268064899923,0.8843004314266179,0.7412367412965472,0.8452807995650414,4.435613504468734,0.0009798806204745123,0.01622315862229047,0.02058036896558033
21.74184355735779,0.027401542663574217,0.7643011440380907,0.8785803108343577,2100,{'MLP__max_iter': 2100},5,0.772912084644456,0.8662801610036898,0.7877191542080397,0.9023735303237294,0.7675981230352894,0.8946666318527103,0.7520268064899923,0.8843004314266179,0.7412367412965472,0.8452807995650414,4.4861594821629085,0.0013564872073232764,0.01622315862229047,0.02058036896558033
22.08466320037842,0.02780156135559082,0.7643011440380907,0.8785803108343577,2200,{'MLP__max_iter': 2200},5,0.772912084644456,0.8662801610036898,0.7877191542080397,0.9023735303237294,0.7675981230352894,0.8946666318527103,0.7520268064899923,0.8843004314266179,0.7412367412965472,0.8452807995650414,4.597961754526435,0.000979724882243409,0.01622315862229047,0.02058036896558033
