,test,train
0.1,0.018049018134142614,32.11634638080905
0.2,0.03228485066910025,36.39704217776272
0.3,0.058225258362710974,30.244460723856292
0.4,0.06968503865704179,19.77348657310735
0.5,0.08994505849420875,22.607643938474695
0.6,0.10835991063024153,13.17753936186719
0.7,0.12607056249694892,9.574686882919252
0.8,0.14258863173856184,6.635662838690735
0.9,0.1779305507008928,1.9164814858414445
