mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.7904452323913574,0.011400651931762696,0.7589676733573345,0.7615134547313943,relu,3.16227766017,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (112,)}",182,0.7662292397882415,0.7611443077651149,0.7545592601188681,0.756570624240234,0.7545120254893324,0.7598580258558452,0.7504337892331828,0.7635331329657393,0.7691066281661495,0.7664611828300376,0.09928420662974383,0.0004899208473093904,0.007315968620694059,0.0033426756054828447
1.0760615825653077,0.011400604248046875,0.7594216402374636,0.7650496067725971,relu,3.16227766017,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (56, 56)}",181,0.754332954930006,0.7561254547573059,0.7729593192739919,0.7727929983539711,0.761308022939978,0.7717217452743098,0.7469924297461491,0.7631223382141136,0.7615136657515769,0.7614854972632857,0.2905216709423934,0.001019917024164266,0.008620868344215823,0.006333013109909693
0.7618435859680176,0.008400487899780273,0.7613858551861485,0.7648370663159015,relu,3.16227766017,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (28, 28)}",173,0.7689488492381146,0.7656591563617521,0.7697497327756752,0.769610861243646,0.7607427862589594,0.7682231154075088,0.7466597176158438,0.7614840782156498,0.7608247137490055,0.7592081203509509,0.1553245804941825,0.0013565364178327274,0.008303475625907204,0.0039460826241522985
1.1982685565948485,0.017200946807861328,0.766676732302762,0.7695950347567292,relu,3.16227766017,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (112, 112)}",133,0.7862590910215257,0.7797809540741724,0.7610097474381463,0.7643013297977096,0.761863917953317,0.768150871512118,0.7652460595723176,0.7753401012851724,0.7590011645001344,0.760401917114474,0.08492460633050203,0.0009799584837890084,0.009997472824240084,0.007090572239421555
1.1946682929992676,0.013000822067260743,0.7608754087394614,0.7631093782064189,relu,3.16227766017,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (56, 56, 56)}",176,0.7710059897194289,0.7638888765493487,0.7655541398323973,0.7637357839857842,0.7621308791325038,0.7679757652086233,0.7475923118228625,0.7614167585471016,0.7580895874718755,0.7585297067412369,0.15621085299589818,0.0006325604920650742,0.00787776105847547,0.0031151268469321335
1.0112578392028808,0.009200525283813477,0.7601317819542556,0.7643733966267099,relu,3.16227766017,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (28, 28, 28)}",177,0.7662638434304919,0.7604342741624076,0.757523858092963,0.76202224137977,0.7604977977347377,0.767781047262381,0.7485904482137782,0.7663382343159774,0.7677837876288987,0.7652911860130132,0.2614781018356965,0.001469684661854797,0.006874142539621495,0.002733482179987639
1.9383108139038085,0.023001337051391603,0.7694084377146716,0.7724299102066855,relu,3.16227766017,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795, 'MLP__hidden_layer_sizes': (112, 112, 112)}",81,0.7703935184088745,0.7634333994370736,0.7678403485310424,0.7670507027763078,0.7711691399718644,0.7769222116365421,0.7658980595302022,0.7814633532338194,0.7717413755855435,0.7732798839496846,0.3955539254835571,0.0014142796514450343,0.0022042150871847367,0.006517352208247274
1.0880622386932373,0.008800458908081055,0.7708843981021909,0.7761297794444451,relu,1.0,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (56,)}",74,0.7760590424974831,0.7702710595561827,0.7732262804531788,0.7782436118775613,0.7688296442956094,0.7766862631729117,0.7608636827863589,0.7755916616595059,0.7754431423588242,0.7798563009560637,0.2288509867269965,0.0007484429169378523,0.005615511791640635,0.003264325160013561
0.7978456974029541,0.006600427627563477,0.7683985660345549,0.7740422188446312,relu,1.0,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (28,)}",96,0.7721364630814661,0.7713454139736444,0.7652871786532104,0.7687068089353145,0.7657172900848328,0.7825259177236964,0.7691125219790056,0.778121290333789,0.7697401215084756,0.7695116632567114,0.1623858865234642,0.001200056080786535,0.0025750655427235294,0.005382885104331245
0.9204526424407959,0.012400674819946288,0.7701784348035369,0.776243228590963,relu,1.0,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (112,)}",76,0.7703495730989444,0.7674776590977243,0.776401263309245,0.7830553415879267,0.7602654401978013,0.7696452803347774,0.7673565705381302,0.7833752186593671,0.7765214905601721,0.7776626432750199,0.19378055036851488,0.0019596882391066397,0.006086420932375011,0.006628016801376299
1.0564603328704834,0.011600685119628907,0.7663593003715253,0.7733914123603494,relu,1.0,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (56, 56)}",139,0.7815641793621246,0.7810032924855063,0.7695613205486691,0.7737775949551484,0.7642413065914281,0.780260937513522,0.7508101961527529,0.7633911151165839,0.7656157623787418,0.768524121730986,0.24376184525256417,0.0010198141552287454,0.009881959839992368,0.006767225353137097
0.9582548141479492,0.007800531387329101,0.7679049152509606,0.7725438702241435,relu,1.0,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (28, 28)}",111,0.7763040310217046,0.769069426893505,0.7794130959128758,0.7828031871946767,0.7631421475520357,0.7746256092977087,0.754256556850606,0.7689547682075396,0.7664050932390493,0.7672663595272879,0.14723525956834752,0.0009799000863030785,0.009101726691824975,0.005698995546078478
1.7489000320434571,0.01800093650817871,0.77685558625682,0.7822317117087988,relu,1.0,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (112, 112)}",15,0.7826226824111924,0.7769122988724853,0.7764358669514954,0.7814006339101559,0.772403424260653,0.7825228163858962,0.7775277172368048,0.7935224741827345,0.7752877000331962,0.7768003351927225,0.5604516862073408,1.1680077279964342e-07,0.00335182193488437,0.00610004513533763
1.384679126739502,0.014000892639160156,0.7710224277375929,0.7779189388096416,relu,1.0,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (56, 56, 56)}",73,0.783621319843439,0.7756143108526323,0.777889877789935,0.7812664537487213,0.770048008277507,0.780599748385256,0.7562091348431728,0.7785699811891539,0.767338932769877,0.773544199872444,0.2031821612336597,0.0008945756116496675,0.009379222043536407,0.0029416357088140523
1.0082576751708985,0.009000492095947266,0.7720086734737487,0.7776654711782274,relu,1.0,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (28, 28, 28)}",70,0.7808984210739601,0.7781541584366046,0.7693729083216628,0.7761021093341844,0.7680381024257286,0.7800916390203381,0.7655350769133581,0.781597992570916,0.7761992770614551,0.7723814565290933,0.2588579619169108,0.0006324850894031313,0.005678260937258763,0.0032234993781981385
2.066918230056763,0.024601459503173828,0.768143320927441,0.7758865353107876,relu,1.0,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 1.0, 'MLP__hidden_layer_sizes': (112, 112, 112)}",101,0.7734586379901153,0.7766367322580692,0.7661979254655966,0.7696655912181434,0.7586795934295709,0.7666121308342705,0.7755651368225992,0.7988664499681853,0.7668163567480414,0.7676517722752695,0.8241008575745922,0.0008000135475042733,0.005974179665972965,0.012009707066951928
0.6842391967773438,0.007800388336181641,0.76401327279294,0.7698171624194494,relu,0.316227766017,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (56,)}",160,0.7755470927940744,0.7720042138049448,0.7613992028794441,0.7643295462132402,0.7672844535177037,0.7749909337284093,0.7578642724027923,0.7727510332261226,0.7579673413039241,0.7650100851245301,0.08507517427574421,0.0003999710083007813,0.006707186528162791,0.004321588249161226
0.7648437023162842,0.00760045051574707,0.7681793331751001,0.7740815272109849,relu,0.316227766017,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (28,)}",100,0.7744792480773268,0.7732977020057611,0.7688735896055395,0.7711775139616963,0.7646747073426561,0.7812661493733933,0.7621726839129475,0.7729390084296498,0.7706962235418721,0.7717272622844238,0.22434776273566204,0.0008000254644364732,0.004355908334146089,0.0036746260498477265
1.3540773868560791,0.012000703811645507,0.7766371218907155,0.7869045045312953,relu,0.316227766017,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (112,)}",21,0.7879048034065772,0.7894437272703612,0.7792340253535492,0.7876696468795392,0.7699947212998971,0.783831811275714,0.7628381081735579,0.786426369120751,0.7832138096015936,0.7871509681101112,0.18254810533841434,0.0008944689888906715,0.009071769996660869,0.0018310596135057574
1.5474884510040283,0.01240077018737793,0.7698605409161933,0.7835559239033361,relu,0.316227766017,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (56, 56)}",79,0.7810428879910363,0.7849484903164718,0.7722402740082175,0.7818000730566599,0.7798086037022477,0.7972019500027494,0.7500221106162545,0.7796388947972738,0.7661828634057151,0.7741902113435248,0.3125485685543493,0.0019597417678690952,0.011284964678238075,0.007671974589209512
0.984656286239624,0.008400487899780273,0.7674636078630009,0.7753156289367137,relu,0.316227766017,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (28, 28)}",126,0.773992560348489,0.7753628557000006,0.7598100667916081,0.7683848127438563,0.7632866144691117,0.777352968536377,0.7594757151731473,0.7720010901443101,0.7807571622027495,0.7834764175590248,0.213692965032094,0.0010199076698315633,0.00847504508091961,0.005094582111519875
1.3456769943237306,0.019401073455810547,0.7740359795642427,0.7825287238901028,relu,0.316227766017,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (112, 112)}",59,0.7822991449347898,0.7800662195672797,0.7722369846886119,0.7814171442151034,0.7733141710730391,0.785627905406466,0.7697863693315224,0.7906316521255141,0.7725416401009586,0.7749006981361499,0.20027290780300855,0.0004899792418945042,0.004297365261636107,0.005305632589547744
1.791302490234375,0.01520085334777832,0.7743082779820386,0.7867480934319856,relu,0.316227766017,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (56, 56, 56)}",53,0.7837971010831598,0.7815843449864334,0.7643544591858592,0.775514549782329,0.7874714026553493,0.8076190886568333,0.761117428430041,0.7841826433936497,0.774798320169037,0.7848398403406822,0.3418951844098258,0.0019391478032754464,0.010360068856961713,0.01094237822754235
0.9412538528442382,0.010400533676147461,0.7635111694786375,0.7702324734956912,relu,0.316227766017,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (28, 28, 28)}",163,0.7709840170644637,0.7628647522873476,0.745074967540994,0.7574169357262303,0.7661633218233461,0.7748832671259411,0.761117428430041,0.7737997690303632,0.7742202854869561,0.7821976433085736,0.16264310307229857,0.0018547743779135613,0.010229402290676077,0.00889991114111069
1.869706964492798,0.026201486587524414,0.776381240205082,0.7875155309198859,relu,0.316227766017,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.31622776601683794, 'MLP__hidden_layer_sizes': (112, 112, 112)}",26,0.7934005986035391,0.7935629372989129,0.766119376513416,0.780660681035354,0.7730032645839221,0.7870493710931165,0.7807187529612433,0.8050876296604866,0.7686617733071278,0.7712170355115596,0.35027513055789306,0.0016001164914842703,0.009846957385059505,0.011473421482376666
0.6848391532897949,0.008600521087646484,0.7651703784871196,0.7708572428458831,relu,0.1,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (56,)}",148,0.7786561576852452,0.7747088600630647,0.7650861354389189,0.7659096078984379,0.7671619592555928,0.775462921145632,0.7568308643145183,0.7728367539331047,0.7581118499744444,0.7653680711891762,0.10606722119152373,0.0014967328938315675,0.007812977785175224,0.004349155986691601
0.7656437873840332,0.007000350952148437,0.7682480833396035,0.7752436582016526,relu,0.1,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (28,)}",98,0.7795762461653112,0.7756490343190916,0.7677178542689316,0.7716691130216669,0.7627746647657031,0.7794741601963876,0.7591077313454837,0.775119650757668,0.7720635890842604,0.774306332713449,0.08188656435830467,0.0006324850929980568,0.007164913320627651,0.002519238261253027
1.057460403442383,0.012000751495361329,0.7732346805060076,0.7823252332841011,relu,0.1,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (112,)}",67,0.7855746493980018,0.7837100364654807,0.7708049465051373,0.7791239475893985,0.7715712264004475,0.7857699911000655,0.7558982701074998,0.7811834633215483,0.7823244950759034,0.7818387279440122,0.20242560254112055,0.000632409699322999,0.010431594398695865,0.002261530121587465
1.2976742267608643,0.011400604248046875,0.7680535275148743,0.7810486644022023,relu,0.1,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (56, 56)}",104,0.7844282557290738,0.7879816398169787,0.7634530540411527,0.7766604488545633,0.7664176520152476,0.7837124385626627,0.7468126493782706,0.7656495073843771,0.779156237979566,0.7912392873924299,0.4023888044457213,0.000800061231219776,0.013163420782185596,0.009114835274002057
0.9294532299041748,0.009800481796264648,0.7717568175601208,0.7793013542409046,relu,0.1,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (28, 28)}",71,0.7806880361919889,0.778706994522001,0.759621654564602,0.7669822594593353,0.7715366227581971,0.7873610596552281,0.7647385682849533,0.7800074666922696,0.782202248907952,0.7834489908756892,0.12290633757824922,0.0016001224553346685,0.008779888942447689,0.0068523528152978
1.535087776184082,0.019001054763793945,0.7767207820778494,0.7888634747829073,relu,0.1,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (112, 112)}",18,0.7821986233276441,0.7839047544117231,0.7696492111685294,0.7799069243281146,0.7726138091426243,0.7901991868341647,0.7730966444507619,0.7932365712355527,0.7860489195441062,0.7970699371049818,0.2647685932936364,0.000632409699322999,0.0062771726740603806,0.006213900978942065
1.3744786739349366,0.014600801467895507,0.7690192895960996,0.7815119628818756,relu,0.1,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (56, 56, 56)}",88,0.7834422492841125,0.7818213875559717,0.7719480508544599,0.7824333629449397,0.771712403997918,0.7880366741668039,0.7574744411804963,0.783194531484473,0.760513038713043,0.7720738582571898,0.16999869897459013,0.0013565293864325528,0.009268092029845684,0.00520433348404553
1.1192639350891114,0.009600591659545899,0.7681223326465282,0.7768632021926765,relu,0.1,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (28, 28, 28)}",102,0.7912934604642203,0.7843777454448918,0.7627653230980234,0.773739770150889,0.7666626405394694,0.7748110232305504,0.7484240921486256,0.7729150961280283,0.7714632918996106,0.7784723760090222,0.16842032121846445,0.0008000493062943437,0.013906468671903802,0.004209812546197193
2.118921184539795,0.026001501083374023,0.7768995693272699,0.7942024535554516,relu,0.1,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.10000000000000001, 'MLP__hidden_layer_sizes': (112, 112, 112)}",14,0.7901910121052225,0.7948217020332702,0.7849621780874475,0.8086470134972525,0.7722589573435771,0.7903963068775893,0.769685555450267,0.8062127499273541,0.7673943914301221,0.770934495441792,0.5190169712305935,0.0010954963119514981,0.009006621153412645,0.013484514280039262
0.7426424503326416,0.007800483703613281,0.7662678653323679,0.7722542496473475,relu,0.0316227766017,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (56,)}",140,0.7794224375805554,0.7756002026448671,0.7696178968458846,0.7708954402963517,0.7665621189323237,0.7760071524582455,0.7565636943681102,0.772597992850592,0.7591679356732235,0.7661704599866812,0.06703097096349633,0.000748366450713617,0.008110888022913423,0.0035848765626452636
0.7422425746917725,0.0072003364562988285,0.767725913418725,0.7740707406611669,relu,0.0316227766017,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (28,)}",114,0.7812093275630773,0.7746658361991505,0.7680287607580487,0.7717052349693624,0.7632300381718962,0.7787297075025492,0.7569753729850386,0.7742864464728928,0.7691843493289634,0.7709664781618796,0.09518822008275615,0.000400018706226792,0.00799780007400267,0.0027327166910633607
1.0040574073791504,0.01280074119567871,0.7728661214301208,0.7820584081928087,relu,0.0316227766017,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (112,)}",68,0.782465584506831,0.7800349018139487,0.7715712264004476,0.779362693015501,0.7720705451165709,0.786536457533834,0.7543876412184003,0.7823692979669049,0.783836369288812,0.7819886906338541,0.15995662358803045,0.0017205897975079907,0.01054708930814665,0.002510613362219515
1.3620779514312744,0.012200689315795899,0.7680694188737215,0.7811465176758527,relu,0.0316227766017,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (56, 56)}",103,0.7814197124450485,0.7853458317411214,0.7629757079799946,0.7759246009335077,0.768405585212061,0.7837124385626628,0.7480124135316972,0.7652968770237956,0.7795343053308814,0.7954528401181765,0.3868181343491406,0.0004001379119606201,0.012148806864939106,0.010073416239818498
0.9914567470550537,0.008800411224365234,0.7649633639939366,0.7741593423448534,relu,0.0316227766017,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (28, 28)}",154,0.7718162149246692,0.769197404379339,0.7648757505569475,0.7755757868077547,0.7732795674307887,0.7863960746967986,0.7488928898575445,0.7730276904123747,0.7659493047249198,0.7665997554279995,0.16179631429942198,0.000979890354597332,0.008664329451451765,0.0068526309165603035
1.4908852577209473,0.019201087951660156,0.7766914357098109,0.7871980143800416,relu,0.0316227766017,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (112, 112)}",20,0.7818091678863464,0.7848731450832807,0.7769824202971545,0.7895841101073965,0.7739799293612035,0.7896133301388731,0.7736965265274751,0.7930896343783582,0.7769886079217625,0.778829852192299,0.3574861708729349,0.0007483791930950463,0.002921969396960237,0.004932941209601254
1.511686420440674,0.014000797271728515,0.7699815483956407,0.7829044361106311,relu,0.0316227766017,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (56, 56, 56)}",78,0.7825095298167611,0.7814106371641749,0.7723375062957577,0.7830529394907443,0.7672624808627385,0.7799169275821336,0.7631792433957696,0.7979571820256551,0.764615135340208,0.772184494290447,0.32415352021382643,0.0010955398370512545,0.006999619762120084,0.008398583308684728
1.0162580490112305,0.00980067253112793,0.7650291398616939,0.7713044426605181,relu,0.0316227766017,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (28, 28, 28)}",152,0.7887056869441379,0.784158611661537,0.7469404064756966,0.7578724128385054,0.7607334445912797,0.7692940641118422,0.7557924550154248,0.7696956464952733,0.7729751661125193,0.775501478195433,0.2804845155592805,0.0003999471771024199,0.01452433984886864,0.008601093420464815
1.9005085945129394,0.026201581954956053,0.7774418286752418,0.7922217210264506,relu,0.0316227766017,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.031622776601683791, 'MLP__hidden_layer_sizes': (112, 112, 112)}",10,0.7891138257207951,0.7934724802420104,0.7824309808645805,0.7954357751440922,0.7711032220069691,0.7927459363343556,0.7735167461595965,0.8078204018507119,0.7710406995431578,0.771634011561083,0.27602348286408157,0.0014698274143438586,0.007179113825958488,0.011656259851796736
0.7052402973175049,0.008600521087646484,0.7654699824432304,0.7718931039424085,relu,0.01,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (56,)}",144,0.7792779706634795,0.775791819253309,0.7688735896055395,0.7709370656790296,0.7650515317966684,0.7758265427197684,0.7574744411804963,0.7732144811056049,0.756666763269242,0.7636956109543307,0.1071927617032167,0.0008000969935623677,0.008292680651112128,0.004483990627749666
0.6692381858825683,0.006200361251831055,0.767578533953574,0.773696096358029,relu,0.01,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (28,)}",122,0.7790329821392578,0.7742581871451539,0.7674728657447099,0.769663493496289,0.7624857309315511,0.7792158031275371,0.7601714099202965,0.7746348405640092,0.7687285608148341,0.7707081574571564,0.13757441777688173,0.0007483791930950463,0.0065323151239119704,0.003372062107211173
1.197068452835083,0.012000751495361329,0.7745612529317566,0.7869317053071881,relu,0.01,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (112,)}",51,0.790825456070742,0.7967423679367279,0.7697843364179258,0.7854541975842076,0.7702270788368335,0.7819455644633876,0.7542212851532476,0.781769343501455,0.7877494322403191,0.7887470530501629,0.24217335748851612,9.5367431640625e-08,0.013369526812244452,0.005536049090417236
