mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Boost__base_estimator__alpha,param_Boost__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.14980850219726563,0.006400394439697266,0.7570811786313061,0.9382081376857517,-1,1,"{'Boost__n_estimators': 1, 'Boost__base_estimator__alpha': -1}",107,0.7612789453546648,0.9361184547828734,0.7547185947605612,0.9379331569404271,0.7565933753629436,0.9390749510589154,0.7467876433241734,0.9378270533695757,0.7660290018495003,0.940087072276967,0.0035442123145724884,0.0010199076698315633,0.006471948820295857,0.0013318689817603884
0.25461459159851074,0.006800365447998047,0.7570811786313061,0.9382081376857517,-1,2,"{'Boost__n_estimators': 2, 'Boost__base_estimator__alpha': -1}",107,0.7612789453546648,0.9361184547828734,0.7547185947605612,0.9379331569404271,0.7565933753629436,0.9390749510589154,0.7467876433241734,0.9378270533695757,0.7660290018495003,0.940087072276967,0.005004209368725223,0.0007483154790181155,0.006471948820295857,0.0013318689817603884
0.5634322166442871,0.009000539779663086,0.7570811786313061,0.9382081376857517,-1,5,"{'Boost__n_estimators': 5, 'Boost__base_estimator__alpha': -1}",107,0.7612789453546648,0.9361184547828734,0.7547185947605612,0.9379331569404271,0.7565933753629436,0.9390749510589154,0.7467876433241734,0.9378270533695757,0.7660290018495003,0.940087072276967,0.0035555324251942888,0.0,0.006471948820295857,0.0013318689817603884
0.6934396743774414,0.01020064353942871,0.7570811786313061,0.9382081376857517,-1,10,"{'Boost__n_estimators': 10, 'Boost__base_estimator__alpha': -1}",107,0.7612789453546648,0.9361184547828734,0.7547185947605612,0.9379331569404271,0.7565933753629436,0.9390749510589154,0.7467876433241734,0.9378270533695757,0.7660290018495003,0.940087072276967,0.09730830041812273,0.0009798806204745123,0.006471948820295857,0.0013318689817603884
0.6922396183013916,0.01000056266784668,0.7570811786313061,0.9382081376857517,-1,20,"{'Boost__n_estimators': 20, 'Boost__base_estimator__alpha': -1}",107,0.7612789453546648,0.9361184547828734,0.7547185947605612,0.9379331569404271,0.7565933753629436,0.9390749510589154,0.7467876433241734,0.9378270533695757,0.7660290018495003,0.940087072276967,0.0970836533331261,0.0008944689888906715,0.006471948820295857,0.0013318689817603884
0.6940396785736084,0.0100006103515625,0.7570811786313061,0.9382081376857517,-1,30,"{'Boost__n_estimators': 30, 'Boost__base_estimator__alpha': -1}",107,0.7612789453546648,0.9361184547828734,0.7547185947605612,0.9379331569404271,0.7565933753629436,0.9390749510589154,0.7467876433241734,0.9378270533695757,0.7660290018495003,0.940087072276967,0.09929718312957232,0.0014142796514450343,0.006471948820295857,0.0013318689817603884
0.6928396701812745,0.009600496292114258,0.7570811786313061,0.9382081376857517,-1,45,"{'Boost__n_estimators': 45, 'Boost__base_estimator__alpha': -1}",107,0.7612789453546648,0.9361184547828734,0.7547185947605612,0.9379331569404271,0.7565933753629436,0.9390749510589154,0.7467876433241734,0.9378270533695757,0.7660290018495003,0.940087072276967,0.10256598877615118,0.0010198235104192112,0.006471948820295857,0.0013318689817603884
0.6958398342132568,0.009400606155395508,0.7570811786313061,0.9382081376857517,-1,60,"{'Boost__n_estimators': 60, 'Boost__base_estimator__alpha': -1}",107,0.7612789453546648,0.9361184547828734,0.7547185947605612,0.9379331569404271,0.7565933753629436,0.9390749510589154,0.7467876433241734,0.9378270533695757,0.7660290018495003,0.940087072276967,0.0980634629260246,0.0004899792418945042,0.006471948820295857,0.0013318689817603884
0.6964398860931397,0.010000514984130859,0.7570811786313061,0.9382081376857517,-1,80,"{'Boost__n_estimators': 80, 'Boost__base_estimator__alpha': -1}",107,0.7612789453546648,0.9361184547828734,0.7547185947605612,0.9379331569404271,0.7565933753629436,0.9390749510589154,0.7467876433241734,0.9378270533695757,0.7660290018495003,0.940087072276967,0.10170853652535518,0.0006325604884705772,0.006471948820295857,0.0013318689817603884
0.6928395748138427,0.010600614547729491,0.7570811786313061,0.9382081376857517,-1,100,"{'Boost__n_estimators': 100, 'Boost__base_estimator__alpha': -1}",107,0.7612789453546648,0.9361184547828734,0.7547185947605612,0.9379331569404271,0.7565933753629436,0.9390749510589154,0.7467876433241734,0.9378270533695757,0.7660290018495003,0.940087072276967,0.0957831959203485,0.0014967647573130077,0.006471948820295857,0.0013318689817603884
2.4483400344848634,0.005800294876098633,0.7790129123137518,0.8783840413330394,-0.001,1,"{'Boost__n_estimators': 1, 'Boost__base_estimator__alpha': -0.001}",72,0.8006832837830227,0.8882575404216194,0.771803583937384,0.8548361011251324,0.7735273189834793,0.9017313312873388,0.7696805542394475,0.8751861511399275,0.7793679293501458,0.8719090826911788,0.03734062850622003,0.0003999710083007813,0.011304468376982702,0.015806574654861124
5.041288375854492,0.006400346755981445,0.7790129123137518,0.8783840413330394,-0.001,2,"{'Boost__n_estimators': 2, 'Boost__base_estimator__alpha': -0.001}",72,0.8006832837830227,0.8882575404216194,0.771803583937384,0.8548361011251324,0.7735273189834793,0.9017313312873388,0.7696805542394475,0.8751861511399275,0.7793679293501458,0.8719090826911788,0.03530066243403597,0.0004898819214545809,0.011304468376982702,0.015806574654861124
