mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.538200044631958,0.0521998405456543,0.8291208791208792,0.8612637362637361,manhattan,19,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",15,0.8489010989010989,0.8482142857142857,0.8461538461538461,0.8557692307692307,0.8214285714285714,0.864010989010989,0.7939560439560439,0.8701923076923077,0.8351648351648352,0.8681318681318682,0.024309711895499065,0.007652399422878984,0.020068112492032626,0.008184323686684765
0.5556000709533692,0.0504000186920166,0.8346153846153846,1.0,manhattan,19,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",9,0.8351648351648352,1.0,0.8434065934065934,1.0,0.8406593406593407,1.0,0.8131868131868132,1.0,0.8406593406593407,1.0,0.013588274934199951,0.002153936364709729,0.011043819363869114,0.0
0.5056000709533691,0.04399991035461426,0.8263736263736263,0.862087912087912,manhattan,22,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",17,0.8351648351648352,0.8550824175824175,0.8159340659340659,0.8516483516483516,0.8489010989010989,0.8701923076923077,0.7802197802197802,0.8681318681318682,0.8516483516483516,0.8653846153846154,0.04910234037376351,0.007127477329428586,0.026316329702918778,0.0073639698646594835
0.4778000354766846,0.040199995040893555,0.8313186813186814,1.0,manhattan,22,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",13,0.8324175824175825,1.0,0.8461538461538461,1.0,0.8406593406593407,1.0,0.7884615384615384,1.0,0.8489010989010989,1.0,0.010047823376529194,0.005381456538300413,0.02215587379522633,0.0
0.562600040435791,0.049399948120117186,0.8225274725274725,0.8526098901098902,manhattan,25,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",18,0.8543956043956044,0.8571428571428571,0.8269230769230769,0.8434065934065934,0.8351648351648352,0.8523351648351648,0.7912087912087912,0.8550824175824175,0.804945054945055,0.8550824175824175,0.019126827980031253,0.007116168211204453,0.022291717335275595,0.004848725987561189
0.5778001308441162,0.057000017166137694,0.8318681318681319,1.0,manhattan,25,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",11,0.8708791208791209,1.0,0.8379120879120879,1.0,0.8379120879120879,1.0,0.771978021978022,1.0,0.8406593406593407,1.0,0.018988463097828846,0.01143675851569768,0.03243154849093122,0.0
0.555400037765503,0.050200033187866214,0.8126373626373626,0.8472527472527472,manhattan,28,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",25,0.8186813186813187,0.8358516483516484,0.8076923076923077,0.8331043956043956,0.8214285714285714,0.8509615384615384,0.7884615384615384,0.8626373626373627,0.8269230769230769,0.8537087912087912,0.03625793011664474,0.00667535534338411,0.01361484801468556,0.011156011266069745
0.5776000499725342,0.053000020980834964,0.8340659340659341,1.0,manhattan,28,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",10,0.8241758241758241,1.0,0.8379120879120879,1.0,0.8736263736263736,1.0,0.782967032967033,1.0,0.8516483516483516,1.0,0.0333262307583871,0.002097556592062374,0.03032449390449809,0.0
0.5722000598907471,0.05440001487731934,0.8269230769230769,0.8473901098901099,manhattan,31,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",16,0.8379120879120879,0.8502747252747253,0.8406593406593407,0.8331043956043956,0.8269230769230769,0.8468406593406593,0.7912087912087912,0.8482142857142857,0.8379120879120879,0.8585164835164835,0.019873498513606418,0.004029783206566287,0.01847003990546333,0.008211942405293994
0.5712000370025635,0.0491999626159668,0.8307692307692308,1.0,manhattan,31,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",14,0.8489010989010989,1.0,0.8653846153846154,1.0,0.8186813186813187,1.0,0.771978021978022,1.0,0.8489010989010989,1.0,0.013166666819294829,0.004664793458853232,0.03304021182059979,0.0
0.6228000164031983,0.05980005264282227,0.8181318681318681,0.8340659340659341,manhattan,34,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",20,0.8351648351648352,0.820054945054945,0.8324175824175825,0.8310439560439561,0.8461538461538461,0.8365384615384616,0.771978021978022,0.845467032967033,0.804945054945055,0.8372252747252747,0.03607988451241358,0.008840785299671524,0.026771269703472152,0.008384748605512015
0.7014000415802002,0.08159995079040527,0.8093406593406594,1.0,manhattan,34,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",27,0.8406593406593407,1.0,0.8131868131868132,1.0,0.8131868131868132,1.0,0.75,1.0,0.8296703296703297,1.0,0.06931262632010904,0.036957279236942135,0.03144854510165756,0.0
0.7164000034332275,0.05960006713867187,0.8131868131868132,0.8331043956043956,manhattan,37,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",24,0.8186813186813187,0.8138736263736264,0.8324175824175825,0.8262362637362637,0.8159340659340659,0.8337912087912088,0.7774725274725275,0.8489010989010989,0.8214285714285714,0.8427197802197802,0.09033400811691997,0.0034408996689335404,0.01871361139112791,0.012324422008877997
0.6822000980377197,0.06079998016357422,0.8148351648351648,1.0,manhattan,37,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",22,0.8159340659340659,1.0,0.8324175824175825,1.0,0.8351648351648352,1.0,0.7664835164835165,1.0,0.8241758241758241,1.0,0.08004603921220105,0.011267756163857452,0.02509491702564666,0.0
0.564400053024292,0.05299992561340332,0.8060439560439561,0.8281593406593407,manhattan,40,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",28,0.7747252747252747,0.8111263736263736,0.8489010989010989,0.8310439560439561,0.8434065934065934,0.8324175824175825,0.739010989010989,0.8262362637362637,0.8241758241758241,0.8399725274725275,0.014263303555665042,0.003033103266905425,0.04251057392062569,0.009589840481157737
0.5600001335144043,0.05380005836486816,0.8115384615384615,1.0,manhattan,40,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",26,0.8324175824175825,1.0,0.8324175824175825,1.0,0.8186813186813187,1.0,0.75,1.0,0.8241758241758241,1.0,0.021688605587986513,0.0014697041241379131,0.031207630376182263,0.0
0.5736000061035156,0.055000019073486325,0.7956043956043956,0.8278846153846153,manhattan,43,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",36,0.804945054945055,0.8241758241758241,0.8296703296703297,0.8392857142857143,0.8021978021978022,0.8207417582417582,0.728021978021978,0.820054945054945,0.8131868131868132,0.8351648351648352,0.0235337365078363,0.001095409250336606,0.03512188310878439,0.007862136275414412
0.5893999576568604,0.05340003967285156,0.8142857142857143,1.0,manhattan,43,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",23,0.8379120879120879,1.0,0.8351648351648352,1.0,0.8159340659340659,1.0,0.7637362637362637,1.0,0.8186813186813187,1.0,0.015486816096235418,0.006829385487642987,0.026726124191242467,0.0
0.5471999645233154,0.04699997901916504,0.7923076923076923,0.8145604395604396,manhattan,46,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",40,0.8131868131868132,0.8083791208791209,0.7994505494505495,0.8282967032967034,0.8296703296703297,0.8262362637362637,0.7225274725274725,0.7953296703296703,0.7967032967032966,0.8145604395604396,0.054561545723492276,0.009695345551061028,0.03680088362558321,0.012108187291779695
0.48979992866516114,0.04300003051757813,0.8153846153846154,1.0,manhattan,46,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",21,0.8351648351648352,1.0,0.804945054945055,1.0,0.8324175824175825,1.0,0.7802197802197802,1.0,0.8241758241758241,1.0,0.010028078593200034,0.004098820606389942,0.020514455717136785,0.0
0.5427999496459961,0.05119996070861817,0.804945054945055,0.820054945054945,manhattan,49,uniform,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",29,0.8296703296703297,0.8145604395604396,0.8186813186813187,0.8145604395604396,0.7994505494505495,0.8262362637362637,0.7445054945054945,0.8145604395604396,0.8324175824175825,0.8303571428571429,0.03961513943733259,0.0024819584945457254,0.032366321923127786,0.006854381840590475
0.549199914932251,0.054999923706054686,0.804945054945055,1.0,manhattan,49,distance,"{'KNN__metric': 'manhattan', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",29,0.8269230769230769,1.0,0.8324175824175825,1.0,0.8021978021978022,1.0,0.7335164835164835,1.0,0.8296703296703297,1.0,0.02444922019817948,0.0043359013409775835,0.03730603339949004,0.0
0.5550000190734863,0.051400041580200194,0.728021978021978,1.0,euclidean,1,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",68,0.7417582417582418,1.0,0.7307692307692307,1.0,0.7417582417582418,1.0,0.728021978021978,1.0,0.6978021978021978,1.0,0.0415162792496113,0.0022449251727032432,0.01611305307540132,0.0
0.5552000522613525,0.05239996910095215,0.7412087912087912,1.0,euclidean,1,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",67,0.75,1.0,0.7527472527472527,1.0,0.7362637362637363,1.0,0.728021978021978,1.0,0.739010989010989,1.0,0.019620346174821182,0.006651316772190138,0.009095024921564202,0.0
0.5763999462127686,0.054200029373168944,0.7456043956043956,0.846565934065934,euclidean,4,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",66,0.75,0.8502747252747253,0.6648351648351648,0.8131868131868132,0.7939560439560439,0.8592032967032966,0.7472527472527473,0.8550824175824175,0.771978021978022,0.8550824175824175,0.053615571119148324,0.007833318006208552,0.043770211575064694,0.01692740240140021
0.5296000957489013,0.05239996910095215,0.7565934065934066,1.0,euclidean,4,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",64,0.7774725274725275,1.0,0.7472527472527473,1.0,0.760989010989011,1.0,0.782967032967033,1.0,0.7142857142857143,1.0,0.04972969872597074,0.006829296116835154,0.02460900623797658,0.0
0.4720000743865967,0.042999982833862305,0.7879120879120879,0.8615384615384615,euclidean,7,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",47,0.8021978021978022,0.853021978021978,0.7912087912087912,0.867445054945055,0.7554945054945055,0.8413461538461539,0.7802197802197802,0.875,0.8104395604395604,0.8708791208791209,0.015697207836276424,0.002898295621265173,0.019144232296905886,0.012518854274796102
0.5537998676300049,0.056000137329101564,0.8010989010989011,1.0,euclidean,7,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",32,0.8104395604395604,1.0,0.7857142857142857,1.0,0.8131868131868132,1.0,0.7774725274725275,1.0,0.8186813186813187,1.0,0.03859214808620685,0.003898667547051595,0.016354808863887047,0.0
0.562000036239624,0.05240001678466797,0.7637362637362637,0.841620879120879,euclidean,10,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",62,0.7774725274725275,0.8537087912087912,0.7802197802197802,0.8447802197802198,0.7417582417582418,0.8269230769230769,0.782967032967033,0.8578296703296703,0.7362637362637363,0.8248626373626373,0.0119332012654492,0.007939690293725508,0.02033709398167223,0.01353283429862672
0.5600000381469726,0.053599977493286134,0.7983516483516484,1.0,euclidean,10,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",33,0.8021978021978022,1.0,0.8076923076923077,1.0,0.782967032967033,1.0,0.7967032967032966,1.0,0.8021978021978022,1.0,0.027842315548608963,0.0010199357281137041,0.008440819503152331,0.0
0.5650000095367431,0.054000043869018556,0.7895604395604395,0.8434065934065934,euclidean,13,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",45,0.7884615384615384,0.8296703296703297,0.7939560439560439,0.8324175824175825,0.8159340659340659,0.8392857142857143,0.7472527472527473,0.8523351648351648,0.8021978021978022,0.8633241758241759,0.043740152578367206,0.005019909778075188,0.02309000152686889,0.012671656764559123
0.5705999851226806,0.057599973678588864,0.7785714285714286,1.0,euclidean,13,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",53,0.7802197802197802,1.0,0.8159340659340659,1.0,0.7774725274725275,1.0,0.739010989010989,1.0,0.7802197802197802,1.0,0.01881071884948975,0.004498942120435504,0.024362416788346535,0.0
0.5604000091552734,0.05679993629455567,0.7928571428571428,0.8240384615384613,euclidean,16,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",39,0.804945054945055,0.823489010989011,0.8021978021978022,0.834478021978022,0.7967032967032966,0.8104395604395604,0.7554945054945055,0.8241758241758241,0.804945054945055,0.8276098901098901,0.006945439496277887,0.0013265537615538164,0.018922170722772063,0.007835692690632782
0.5835999011993408,0.05260004997253418,0.7857142857142857,1.0,euclidean,16,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",49,0.771978021978022,1.0,0.782967032967033,1.0,0.7857142857142857,1.0,0.75,1.0,0.8379120879120879,1.0,0.009024475860763935,0.004963801709570272,0.028970167750470482,0.0
0.5894001007080079,0.06299996376037598,0.7862637362637362,0.8293956043956043,euclidean,19,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",48,0.8296703296703297,0.8379120879120879,0.782967032967033,0.8145604395604396,0.7939560439560439,0.834478021978022,0.7225274725274725,0.8289835164835165,0.8021978021978022,0.8310439560439561,0.019158422175649427,0.008786302345671564,0.03541292976774072,0.008016613440337855
0.5713999748229981,0.055000019073486325,0.7939560439560439,1.0,euclidean,19,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",38,0.8021978021978022,1.0,0.8159340659340659,1.0,0.782967032967033,1.0,0.7472527472527473,1.0,0.8214285714285714,1.0,0.029309439574239777,0.0017888846649720244,0.026861333102374315,0.0
0.5703999996185303,0.060000038146972655,0.7791208791208791,0.8174450549450549,euclidean,22,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",52,0.7912087912087912,0.7994505494505495,0.8186813186813187,0.8337912087912088,0.7692307692307693,0.8152472527472527,0.7472527472527473,0.8413461538461539,0.7692307692307693,0.7973901098901099,0.015589568255782317,0.003286445387462569,0.024175824175824156,0.017716052934508616
0.5794000148773193,0.06079998016357422,0.7923076923076923,1.0,euclidean,22,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",40,0.7939560439560439,1.0,0.7967032967032966,1.0,0.8241758241758241,1.0,0.7664835164835165,1.0,0.7802197802197802,1.0,0.01764765249786618,0.005491834288730843,0.019238616923089636,0.0
0.559399938583374,0.05260004997253418,0.7961538461538461,0.8288461538461538,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",34,0.8021978021978022,0.8276098901098901,0.8269230769230769,0.8385989010989011,0.8076923076923077,0.8269230769230769,0.7445054945054945,0.8324175824175825,0.7994505494505495,0.8186813186813187,0.03915915700889368,0.004923457568331049,0.027549343157630038,0.006579082425729718
0.5035999774932861,0.048199939727783206,0.7725274725274726,1.0,euclidean,25,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",57,0.782967032967033,1.0,0.7912087912087912,1.0,0.75,1.0,0.7472527472527473,1.0,0.7912087912087912,1.0,0.011359660820069973,0.004749679701863094,0.019764951372093335,0.0
0.5393999576568603,0.0522000789642334,0.7857142857142857,0.8203296703296704,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",49,0.8104395604395604,0.8221153846153846,0.8021978021978022,0.8221153846153846,0.8076923076923077,0.8228021978021978,0.7417582417582418,0.8372252747252747,0.7664835164835165,0.7973901098901099,0.049386594478122145,0.0069685689084786305,0.027085181415090625,0.012838814775327372
0.5704000949859619,0.05659995079040527,0.7961538461538461,1.0,euclidean,28,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",34,0.8131868131868132,1.0,0.7912087912087912,1.0,0.7747252747252747,1.0,0.7802197802197802,1.0,0.8214285714285714,1.0,0.013661547277556958,0.0014966819199653952,0.018256316182237515,0.0
0.5541999340057373,0.054400062561035155,0.795054945054945,0.8163461538461538,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",37,0.7884615384615384,0.7987637362637363,0.804945054945055,0.8317307692307693,0.7994505494505495,0.8152472527472527,0.7747252747252747,0.8282967032967034,0.8076923076923077,0.8076923076923077,0.039650593285583235,0.0056780983313495575,0.012112861365411327,0.012367215269612507
0.5778000354766846,0.05940003395080566,0.7901098901098901,1.0,euclidean,31,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",44,0.8104395604395604,1.0,0.8186813186813187,1.0,0.8214285714285714,1.0,0.7142857142857143,1.0,0.7857142857142857,1.0,0.015942406706254464,0.002653226138200664,0.03994773786657919,0.0
0.5777999877929687,0.062400102615356445,0.7912087912087912,0.8152472527472527,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",42,0.8131868131868132,0.8173076923076923,0.8159340659340659,0.8289835164835165,0.7774725274725275,0.8021978021978022,0.75,0.8179945054945055,0.7994505494505495,0.8097527472527473,0.01252826512631389,0.009329517406505429,0.024694730828839814,0.008954948358794849
0.5625998973846436,0.05980005264282227,0.7912087912087912,1.0,euclidean,34,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",42,0.8021978021978022,1.0,0.7967032967032966,1.0,0.7994505494505495,1.0,0.728021978021978,1.0,0.8296703296703297,1.0,0.03906711722910086,0.0027857222467738084,0.03373644270990937,0.0
0.5849999904632568,0.062400007247924806,0.760989010989011,0.7936813186813186,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",63,0.771978021978022,0.8118131868131868,0.7527472527472527,0.7671703296703297,0.771978021978022,0.7877747252747253,0.7362637362637363,0.8159340659340659,0.771978021978022,0.7857142857142857,0.01374052072069799,0.004758066595061254,0.014432885205015051,0.01802855180293462
0.6007999897003173,0.05959997177124023,0.771978021978022,1.0,euclidean,37,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",58,0.7774725274725275,1.0,0.7802197802197802,1.0,0.7884615384615384,1.0,0.7142857142857143,1.0,0.7994505494505495,1.0,0.030327553985322886,0.001624807308038144,0.02984280354725334,0.0
0.6122000217437744,0.07240004539489746,0.7527472527472527,0.7946428571428571,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",65,0.7857142857142857,0.8008241758241759,0.760989010989011,0.7946428571428571,0.7664835164835165,0.7980769230769231,0.6703296703296703,0.7843406593406593,0.7802197802197802,0.7953296703296703,0.06301247322985125,0.020577597471792865,0.04216831616340638,0.005596579337215228
0.5865999698638916,0.06099996566772461,0.7857142857142857,1.0,euclidean,40,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",49,0.7967032967032966,1.0,0.8076923076923077,1.0,0.7802197802197802,1.0,0.7554945054945055,1.0,0.7884615384615384,1.0,0.02414625516196896,0.001264819389657613,0.017633853336133203,0.0
0.5607999324798584,0.057000017166137694,0.7736263736263737,0.7924450549450549,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",56,0.7774725274725275,0.7939560439560439,0.7939560439560439,0.804945054945055,0.8021978021978022,0.7870879120879121,0.7335164835164835,0.8028846153846154,0.760989010989011,0.7733516483516484,0.022094360858221567,0.008000117540659251,0.024547591102954614,0.011495865908191035
0.5951999187469482,0.060800027847290036,0.7758241758241758,1.0,euclidean,43,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",54,0.8021978021978022,1.0,0.7912087912087912,1.0,0.7664835164835165,1.0,0.7252747252747253,1.0,0.7939560439560439,1.0,0.005528230303701711,0.0033105738166788238,0.027941059637562903,0.0
0.5676000118255615,0.05760002136230469,0.7752747252747253,0.7942307692307693,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",55,0.7884615384615384,0.8097527472527473,0.7967032967032966,0.7967032967032966,0.7637362637362637,0.8063186813186813,0.7445054945054945,0.7836538461538461,0.782967032967033,0.7747252747252747,0.026844667418882733,0.0042237885165360665,0.018826199669243735,0.013307880598662487
0.5828000068664551,0.06040000915527344,0.7681318681318682,1.0,euclidean,46,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",61,0.7774725274725275,1.0,0.7802197802197802,1.0,0.782967032967033,1.0,0.7252747252747253,1.0,0.7747252747252747,1.0,0.009173950160958119,0.0013564450201974387,0.021603959616854407,0.0
