mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_Boost__base_estimator__alpha,param_Boost__n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.9420537948608398,0.007200384140014648,0.7840659340659341,0.9678571428571429,-0.001,10,"{'Boost__n_estimators': 10, 'Boost__base_estimator__alpha': -0.001}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.13572515491663154,0.0003999948608169695,0.029260498803723833,0.0019132401479648447
0.9346534252166748,0.007800483703613281,0.7840659340659341,0.9678571428571429,-0.001,20,"{'Boost__n_estimators': 20, 'Boost__base_estimator__alpha': -0.001}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.15622239399493706,0.0007484301756413518,0.029260498803723833,0.0019132401479648447
0.9412538051605225,0.007200431823730469,0.7840659340659341,0.9678571428571429,-0.001,30,"{'Boost__n_estimators': 30, 'Boost__base_estimator__alpha': -0.001}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.17358229386805651,0.0004000902282460696,0.029260498803723833,0.0019132401479648447
0.9432538986206055,0.007000446319580078,0.7840659340659341,0.9678571428571429,-0.001,45,"{'Boost__n_estimators': 45, 'Boost__base_estimator__alpha': -0.001}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.17282813928525773,0.0006325604812815834,0.029260498803723833,0.0019132401479648447
0.9496543884277344,0.007800483703613281,0.7840659340659341,0.9678571428571429,-0.001,60,"{'Boost__n_estimators': 60, 'Boost__base_estimator__alpha': -0.001}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.1496983312492835,0.0011662857652630528,0.029260498803723833,0.0019132401479648447
0.9406538486480713,0.0074004650115966795,0.7840659340659341,0.9678571428571429,-0.001,80,"{'Boost__n_estimators': 80, 'Boost__base_estimator__alpha': -0.001}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.14831162343209703,0.0008000373840332031,0.029260498803723833,0.0019132401479648447
0.955454683303833,0.008000373840332031,0.7840659340659341,0.9678571428571429,-0.001,100,"{'Boost__n_estimators': 100, 'Boost__base_estimator__alpha': -0.001}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.14878561161804155,0.0015493272942103304,0.029260498803723833,0.0019132401479648447
0.470626974105835,0.007800388336181641,0.7708791208791209,0.9171703296703295,-0.00031622776601683794,1,"{'Boost__n_estimators': 1, 'Boost__base_estimator__alpha': -0.00031622776601683794}",75,0.728021978021978,0.9120879120879121,0.7857142857142857,0.9251373626373627,0.7939560439560439,0.926510989010989,0.7472527472527473,0.9175824175824175,0.7994505494505495,0.904532967032967,0.018250478822467275,0.001326661594600669,0.028156325220481233,0.008202746498260246
0.5226298809051514,0.007200431823730469,0.7708791208791209,0.9171703296703295,-0.00031622776601683794,2,"{'Boost__n_estimators': 2, 'Boost__base_estimator__alpha': -0.00031622776601683794}",75,0.728021978021978,0.9120879120879121,0.7857142857142857,0.9251373626373627,0.7939560439560439,0.926510989010989,0.7472527472527473,0.9175824175824175,0.7994505494505495,0.904532967032967,0.006530300491679247,0.0014697171040070024,0.028156325220481233,0.008202746498260246
0.7478427410125732,0.008200550079345703,0.7862637362637362,0.9667582417582418,-0.00031622776601683794,5,"{'Boost__n_estimators': 5, 'Boost__base_estimator__alpha': -0.00031622776601683794}",1,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8104395604395604,0.9690934065934066,0.7445054945054945,0.9656593406593407,0.804945054945055,0.9629120879120879,0.04644136510271909,0.001469756036738429,0.02893888809288724,0.0024801469897345776
0.9578547954559327,0.007800483703613281,0.7840659340659341,0.9678571428571429,-0.00031622776601683794,10,"{'Boost__n_estimators': 10, 'Boost__base_estimator__alpha': -0.00031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.14219875735485976,0.002135582428585937,0.029260498803723833,0.0019132401479648447
0.972455644607544,0.007200431823730469,0.7840659340659341,0.9678571428571429,-0.00031622776601683794,20,"{'Boost__n_estimators': 20, 'Boost__base_estimator__alpha': -0.00031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.11649282807765868,0.0004000902282460696,0.029260498803723833,0.0019132401479648447
0.9422538757324219,0.007200479507446289,0.7840659340659341,0.9678571428571429,-0.00031622776601683794,30,"{'Boost__n_estimators': 30, 'Boost__base_estimator__alpha': -0.00031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.12892817460934453,0.0009797638197021738,0.029260498803723833,0.0019132401479648447
0.9380537033081054,0.007400417327880859,0.7840659340659341,0.9678571428571429,-0.00031622776601683794,45,"{'Boost__n_estimators': 45, 'Boost__base_estimator__alpha': -0.00031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.13033626404698484,0.001019870262789951,0.029260498803723833,0.0019132401479648447
0.9414538383483887,0.007400417327880859,0.7840659340659341,0.9678571428571429,-0.00031622776601683794,60,"{'Boost__n_estimators': 60, 'Boost__base_estimator__alpha': -0.00031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.136214438300158,0.0004898624411217046,0.029260498803723833,0.0019132401479648447
0.9420539379119873,0.008200359344482423,0.7840659340659341,0.9678571428571429,-0.00031622776601683794,80,"{'Boost__n_estimators': 80, 'Boost__base_estimator__alpha': -0.00031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.15708089574630385,0.0014697171040070024,0.029260498803723833,0.0019132401479648447
0.937053632736206,0.00760040283203125,0.7840659340659341,0.9678571428571429,-0.00031622776601683794,100,"{'Boost__n_estimators': 100, 'Boost__base_estimator__alpha': -0.00031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.16452813632886795,0.0004899597886342959,0.029260498803723833,0.0019132401479648447
0.43602490425109863,0.007000398635864258,0.7626373626373626,0.9337912087912088,-0.01,1,"{'Boost__n_estimators': 1, 'Boost__base_estimator__alpha': -0.01}",85,0.7225274725274725,0.9271978021978022,0.7994505494505495,0.9196428571428571,0.782967032967033,0.9505494505494505,0.7445054945054945,0.9416208791208791,0.7637362637362637,0.929945054945055,0.007403189849892101,0.0006324851073777583,0.027229696029371146,0.010959782557867405
0.5120294094085693,0.007800483703613281,0.7626373626373626,0.9337912087912088,-0.01,2,"{'Boost__n_estimators': 2, 'Boost__base_estimator__alpha': -0.01}",85,0.7225274725274725,0.9271978021978022,0.7994505494505495,0.9196428571428571,0.782967032967033,0.9505494505494505,0.7445054945054945,0.9416208791208791,0.7637362637362637,0.929945054945055,0.013653612741428164,0.0011662039883651983,0.027229696029371146,0.010959782557867405
0.6844391822814941,0.007800436019897461,0.7802197802197802,0.9494505494505494,-0.01,5,"{'Boost__n_estimators': 5, 'Boost__base_estimator__alpha': -0.01}",62,0.771978021978022,0.9635989010989011,0.8379120879120879,0.9615384615384616,0.782967032967033,0.9505494505494505,0.7445054945054945,0.9416208791208791,0.7637362637362637,0.929945054945055,0.0131094741062167,0.0011661958093851675,0.03146773860060738,0.012563989095911127
0.8700497150421143,0.00760045051574707,0.7824175824175824,0.950412087912088,-0.01,10,"{'Boost__n_estimators': 10, 'Boost__base_estimator__alpha': -0.01}",49,0.782967032967033,0.967032967032967,0.8379120879120879,0.9629120879120879,0.782967032967033,0.9505494505494505,0.7445054945054945,0.9416208791208791,0.7637362637362637,0.929945054945055,0.1257672974571519,0.0010198889675969553,0.031197955091381086,0.013628699730563144
0.8894508361816407,0.008200454711914062,0.7824175824175824,0.950412087912088,-0.01,20,"{'Boost__n_estimators': 20, 'Boost__base_estimator__alpha': -0.01}",49,0.782967032967033,0.967032967032967,0.8379120879120879,0.9629120879120879,0.782967032967033,0.9505494505494505,0.7445054945054945,0.9416208791208791,0.7637362637362637,0.929945054945055,0.12629670760555398,0.000979948754983458,0.031197955091381086,0.013628699730563144
0.8534488201141357,0.007200479507446289,0.7824175824175824,0.950412087912088,-0.01,30,"{'Boost__n_estimators': 30, 'Boost__base_estimator__alpha': -0.01}",49,0.782967032967033,0.967032967032967,0.8379120879120879,0.9629120879120879,0.782967032967033,0.9505494505494505,0.7445054945054945,0.9416208791208791,0.7637362637362637,0.929945054945055,0.11864667960825831,0.0004000663757324219,0.031197955091381086,0.013628699730563144
0.8490486145019531,0.007200384140014648,0.7824175824175824,0.950412087912088,-0.01,45,"{'Boost__n_estimators': 45, 'Boost__base_estimator__alpha': -0.01}",49,0.782967032967033,0.967032967032967,0.8379120879120879,0.9629120879120879,0.782967032967033,0.9505494505494505,0.7445054945054945,0.9416208791208791,0.7637362637362637,0.929945054945055,0.11709461535492229,0.00040011407365504563,0.031197955091381086,0.013628699730563144
0.8484485149383545,0.008200407028198242,0.7824175824175824,0.950412087912088,-0.01,60,"{'Boost__n_estimators': 60, 'Boost__base_estimator__alpha': -0.01}",49,0.782967032967033,0.967032967032967,0.8379120879120879,0.9629120879120879,0.782967032967033,0.9505494505494505,0.7445054945054945,0.9416208791208791,0.7637362637362637,0.929945054945055,0.11272126986936717,0.0011661794551524793,0.031197955091381086,0.013628699730563144
0.8538487911224365,0.008000469207763672,0.7824175824175824,0.950412087912088,-0.01,80,"{'Boost__n_estimators': 80, 'Boost__base_estimator__alpha': -0.01}",49,0.782967032967033,0.967032967032967,0.8379120879120879,0.9629120879120879,0.782967032967033,0.9505494505494505,0.7445054945054945,0.9416208791208791,0.7637362637362637,0.929945054945055,0.10950229553121675,0.0006324850929980568,0.031197955091381086,0.013628699730563144
0.8516487121582031,0.007400369644165039,0.7824175824175824,0.950412087912088,-0.01,100,"{'Boost__n_estimators': 100, 'Boost__base_estimator__alpha': -0.01}",49,0.782967032967033,0.967032967032967,0.8379120879120879,0.9629120879120879,0.782967032967033,0.9505494505494505,0.7445054945054945,0.9416208791208791,0.7637362637362637,0.929945054945055,0.11389166306976128,0.0004899987222241537,0.031197955091381086,0.013628699730563144
0.4374250888824463,0.006800270080566407,0.7708791208791209,0.9171703296703295,-0.0031622776601683794,1,"{'Boost__n_estimators': 1, 'Boost__base_estimator__alpha': -0.0031622776601683794}",75,0.728021978021978,0.9120879120879121,0.7857142857142857,0.9251373626373627,0.7939560439560439,0.926510989010989,0.7472527472527473,0.9175824175824175,0.7994505494505495,0.904532967032967,0.0073651899584190215,0.000748353705076902,0.028156325220481233,0.008202746498260246
0.5010286808013916,0.006600427627563477,0.7708791208791209,0.9171703296703295,-0.0031622776601683794,2,"{'Boost__n_estimators': 2, 'Boost__base_estimator__alpha': -0.0031622776601683794}",75,0.728021978021978,0.9120879120879121,0.7857142857142857,0.9251373626373627,0.7939560439560439,0.926510989010989,0.7472527472527473,0.9175824175824175,0.7994505494505495,0.904532967032967,0.013741252956669898,0.0004899208473093903,0.028156325220481233,0.008202746498260246
0.7394423007965087,0.0074004650115966795,0.7862637362637362,0.9667582417582418,-0.0031622776601683794,5,"{'Boost__n_estimators': 5, 'Boost__base_estimator__alpha': -0.0031622776601683794}",1,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8104395604395604,0.9690934065934066,0.7445054945054945,0.9656593406593407,0.804945054945055,0.9629120879120879,0.03802639101517819,0.0004899208473093903,0.02893888809288724,0.0024801469897345776
0.9338534355163575,0.007800436019897461,0.7840659340659341,0.9678571428571429,-0.0031622776601683794,10,"{'Boost__n_estimators': 10, 'Boost__base_estimator__alpha': -0.0031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.1540560869009351,0.0007482899888297624,0.029260498803723833,0.0019132401479648447
1.0268587112426757,0.008200502395629883,0.7840659340659341,0.9678571428571429,-0.0031622776601683794,20,"{'Boost__n_estimators': 20, 'Boost__base_estimator__alpha': -0.0031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.12781873669440663,0.0019391133747233094,0.029260498803723833,0.0019132401479648447
0.9730556011199951,0.009200477600097656,0.7840659340659341,0.9678571428571429,-0.0031622776601683794,30,"{'Boost__n_estimators': 30, 'Boost__base_estimator__alpha': -0.0031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.1809324716989584,0.002227248358701045,0.029260498803723833,0.0019132401479648447
0.9404538631439209,0.007200431823730469,0.7840659340659341,0.9678571428571429,-0.0031622776601683794,45,"{'Boost__n_estimators': 45, 'Boost__base_estimator__alpha': -0.0031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.14324169730831357,0.0004000902282460696,0.029260498803723833,0.0019132401479648447
0.9496542930603027,0.008000469207763672,0.7840659340659341,0.9678571428571429,-0.0031622776601683794,60,"{'Boost__n_estimators': 60, 'Boost__base_estimator__alpha': -0.0031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.1486000814103127,0.0006324850929980568,0.029260498803723833,0.0019132401479648447
0.9418538093566895,0.00760045051574707,0.7840659340659341,0.9678571428571429,-0.0031622776601683794,80,"{'Boost__n_estimators': 80, 'Boost__base_estimator__alpha': -0.0031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.1480211302414341,0.0004899013824479931,0.029260498803723833,0.0019132401479648447
0.9314532279968262,0.0076004981994628905,0.7840659340659341,0.9678571428571429,-0.0031622776601683794,100,"{'Boost__n_estimators': 100, 'Boost__base_estimator__alpha': -0.0031622776601683794}",28,0.7582417582417582,0.9663461538461539,0.8131868131868132,0.9697802197802198,0.8186813186813187,0.970467032967033,0.7445054945054945,0.9656593406593407,0.7857142857142857,0.967032967032967,0.14403688900593678,0.0008000493062943437,0.029260498803723833,0.0019132401479648447
0.4392251014709473,0.006800413131713867,0.7483516483516484,0.9530219780219781,-0.1,1,"{'Boost__n_estimators': 1, 'Boost__base_estimator__alpha': -0.1}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.007909850350898105,0.0007482645008117474,0.02810266341218556,0.0020650132387875215
0.49302825927734373,0.007000350952148437,0.7483516483516484,0.9530219780219781,-0.1,2,"{'Boost__n_estimators': 2, 'Boost__base_estimator__alpha': -0.1}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.008124476736162288,1.1680077279964342e-07,0.02810266341218556,0.0020650132387875215
0.5872335433959961,0.006600379943847656,0.7483516483516484,0.9530219780219781,-0.1,5,"{'Boost__n_estimators': 5, 'Boost__base_estimator__alpha': -0.1}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.04858423343037614,0.0004899792418945042,0.02810266341218556,0.0020650132387875215
0.5918338298797607,0.007200384140014648,0.7483516483516484,0.9530219780219781,-0.1,10,"{'Boost__n_estimators': 10, 'Boost__base_estimator__alpha': -0.1}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.04942102961001106,0.0009798806204745123,0.02810266341218556,0.0020650132387875215
0.5878335952758789,0.006800413131713867,0.7483516483516484,0.9530219780219781,-0.1,20,"{'Boost__n_estimators': 20, 'Boost__base_estimator__alpha': -0.1}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.04882654159868461,0.0004000663757324219,0.02810266341218556,0.0020650132387875215
0.5912338733673096,0.007200384140014648,0.7483516483516484,0.9530219780219781,-0.1,30,"{'Boost__n_estimators': 30, 'Boost__base_estimator__alpha': -0.1}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.045254760335981206,0.000748353705076902,0.02810266341218556,0.0020650132387875215
0.5874336242675782,0.0072003364562988285,0.7483516483516484,0.9530219780219781,-0.1,45,"{'Boost__n_estimators': 45, 'Boost__base_estimator__alpha': -0.1}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.0526323224221231,0.000400018706226792,0.02810266341218556,0.0020650132387875215
0.5888336181640625,0.00760045051574707,0.7483516483516484,0.9530219780219781,-0.1,60,"{'Boost__n_estimators': 60, 'Boost__base_estimator__alpha': -0.1}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.048369743721441934,0.0004899987222241536,0.02810266341218556,0.0020650132387875215
0.5900338172912598,0.007000350952148437,0.7483516483516484,0.9530219780219781,-0.1,80,"{'Boost__n_estimators': 80, 'Boost__base_estimator__alpha': -0.1}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.04677018596067136,0.0006324850929980568,0.02810266341218556,0.0020650132387875215
0.5934339046478272,0.007800436019897461,0.7483516483516484,0.9530219780219781,-0.1,100,"{'Boost__n_estimators': 100, 'Boost__base_estimator__alpha': -0.1}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.046399070374624644,0.0007483537202684933,0.02810266341218556,0.0020650132387875215
0.43782501220703124,0.006800413131713867,0.7483516483516484,0.9530219780219781,-0.0316227766016838,1,"{'Boost__n_estimators': 1, 'Boost__base_estimator__alpha': -0.0316227766016838}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.006462511553688116,0.0011662612337705745,0.02810266341218556,0.0020650132387875215
0.49182815551757814,0.006800413131713867,0.7483516483516484,0.9530219780219781,-0.0316227766016838,2,"{'Boost__n_estimators': 2, 'Boost__base_estimator__alpha': -0.0316227766016838}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.009558804912799255,0.0004000663757324219,0.02810266341218556,0.0020650132387875215
0.5864335536956787,0.007400417327880859,0.7483516483516484,0.9530219780219781,-0.0316227766016838,5,"{'Boost__n_estimators': 5, 'Boost__base_estimator__alpha': -0.0316227766016838}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.04778399583803141,0.0007999420166015626,0.02810266341218556,0.0020650132387875215
0.5838334560394287,0.006600332260131836,0.7483516483516484,0.9530219780219781,-0.0316227766016838,10,"{'Boost__n_estimators': 10, 'Boost__base_estimator__alpha': -0.0316227766016838}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.04904720714854823,0.0004899403160383116,0.02810266341218556,0.0020650132387875215
0.5914337635040283,0.006600379943847656,0.7483516483516484,0.9530219780219781,-0.0316227766016838,20,"{'Boost__n_estimators': 20, 'Boost__base_estimator__alpha': -0.0316227766016838}",95,0.7005494505494505,0.9532967032967034,0.7802197802197802,0.9539835164835165,0.771978021978022,0.9553571428571429,0.739010989010989,0.9491758241758241,0.75,0.9532967032967034,0.047607757746227324,0.0004898819214545809,0.02810266341218556,0.0020650132387875215
